LABEL,TEXT,URL,EMAIL,PHONE
smishing,لديك معجب سري يبحث عن 2 تواصل مع U - اكتشف من هم R * اكتشف من يعتقد UR ، اتصل على 09058094565,No,No,yes
ham,أنا بخير إذا كان ذلك لأنني أحب 2 جرب أشياء جديدة. لكنني أخافك مثل ماه. لأنك قال ليس بصوت عال جدا.,No,No,No
ham,أعتقد أنك لم تفعل 2 تلميح في المنتدى الإلكتروني بالفعل ... لأنني أخبرت رون إن دارين سيذهب 2 أخبر shuhui.,No,No,No
ham,مهلا ... غير مريح جدا لأختك أليس كذلك؟,No,No,No
ham,مشغول هنا. تحاول الانتهاء للعام الجديد. أنا أتطلع إلى لقائكم أخيرًا ...,No,No,No
ham,Oic cos me n لم تحصل أختي على غداء اليوم خرج والدي ... لذا لا تأكل 2 في sch أو wat ...,No,No,No
smishing,دخول مجاني إلى شركاتنا الأسبوعية بقيمة 250 جنيهًا إسترلينيًا فقط أرسل كلمة ENTER إلى 84128 الآن. 18 T&C www.textcomp.com رعاية الحضانة 08712405020.,yes,No,yes
ham,هل ستكون هنا من أجل الطعام,No,No,No
ham,المثل الياباني: إذا كان أحد يستطيع فعل ذلك ، يمكنك أيضًا القيام بذلك ، وإذا كان أحدًا يستطيع فعل ذلك ، فيجب عليك فعل ذلك النسخة الهندية: إذا كان أحد يستطيع فعل ذلك ، فدعوه يفعل ذلك .. إذا لم يستطع أحد فعل ذلك ، اتركه !!,No,No,No
ham,نعم يا أميرة. توليدو.,No,No,No
ham,ك .. أعيد شكري.,No,No,No
ham,حسنا نفس الشيء معي. حسنا شكرا للتوضيح,No,No,No
ham,بيت ، هل هذا هاتفك لا يزال؟ إنها جيني من الكلية ولين. ماذا تفعل الآن؟ :),No,No,No
ham,لست متأكدا بعد ، ما زلت أحاول الحصول عليه,No,No,No
ham,أنا بخير. مطاردة الحلم. ما هو جيد. ماذا تفعل بعد ذلك.,No,No,No
ham,متى استخدمت soc ... أنا أستخدمها في المنزل فقط ... Ü dunno كيف 2 اكتبها في word ar ...,No,No,No
spam,Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 مثل POLY BREATHE1 العناوين: CRAZYIN، SLEEPINGWITH، FINEST، YMCA: getzed.co.uk صندوق بريد 365O4W45WQ 300p,yes,No,yes
ham,لول لكن على الرغم من هذه التشنجات أحب أن أكون فتاة.,No,No,No
ham,R هل ما زلنا نلتقي 4 عشاء الليلة؟,No,No,No
smishing,يرجى الاتصال على 08712402902 على الفور حيث توجد رسالة عاجلة في انتظارك.,No,No,yes
ham,هل قال كم أنا رائع بأي فرصة ، أو أي شيء يحتاج إلى زيادة في الحياة لأن فقدان الإرادة 2 يعيش ، هل تعتقد أنني سأكون أول شخص يموت من N V Q؟,No,No,No
spam,عزيزي 0776xxxxxxx U تمت دعوتك إلى XCHAT. هذه هي محاولتنا الأخيرة للاتصال بك! إرسال دردشة إلى 86688150p / MsgrcvdHG / Suite342 / 2 الأراضي / الصف / W1J6HL LDN 18 عامًا,No,No,yes
ham,هل لم تنته من العمل بعد أو شيء من هذا القبيل؟,No,No,No
ham,أنا في اجتماع ، اتصل بي لاحقًا على الساعة 4,No,No,No
smishing,نشكرك على طلب نغمة الرنين ، الرقم المرجعي X29. موبايلك سوف يدفع 4.50. في حالة عدم وصول نغمة الاتصال ، يرجى الاتصال بخدمة العملاء 09065989180,No,No,yes
ham,يا إلهي. أنا تقريبا المنزل,No,No,No
smishing,اسمي تيريزا ولدي 7.3 مليون دولار لنقلها إليك من أجل العمل الخيري لمساعدة الفقراء في مكانك في الهند. الاتصال memea.theresamarie@gmail.com,No,yes,No
spam,حاولنا الاتصال بك لإعادة الرد على عرضنا الخاص بهاتف فيديو 750 في أي وقت أي دقيقة شبكة نصف سعر خط تأجير كاميرا الفيديو الرد أو الاتصال 08000930705,No,No,yes
ham,دن فقط حصلت على سعر خاص ... هيز ... لا أستطيع أكل لياو ... قص الأظافر أوسو موز انتظر حتى أنتهي من القيادة وات ، الغداء لا يزال موز يأكل وات ...,No,No,No
ham,حسنًا ، سيكون ذلك رائعًا ، إذا كنت متأكدًا. فكر في ما تريد القيام به ، الشرب ، الرقص ، تناول الطعام ، السينما ، الداخل ، الخارج ، حول ... Up to u! حول؟,No,No,No
ham,ثم تحصل فيزياءك على أ-؟,No,No,No
ham,هذه الاجابة المفردة هل نقاتل؟ بالإضافة إلى أنني قلت أنني مفلس ولم ترد,No,No,No
ham,نعم لول. صداقتنا معلقة على خيط لأنك لن تشتري الأشياء.,No,No,No
ham,أنت أيضا...,No,No,No
ham,تمت إعادة تعبئة حسابك بنجاح بمبلغ 100.00 روبية هندية ؛ . رصيد حساب KeralaCircle المدفوع مسبقًا هو 101.00 روبية ؛ . معرف المعاملة الخاص بك هو KR 3567.,No,No,No
ham,آسف. لن تسمع إلا إذا قمت بحجزه. كان أحدهم مزحة نوعًا ما - كانوا يبحثون حقًا عن فتيات بيض نحيفات. كان الآخر عبارة عن سطر واحد - يمكنك فقط فعل الكثير على الكاميرا به. شيء من هذا القبيل يلقيونه على المظهر.,No,No,No
ham,لا يوجد تيار وطعام هنا. أنا وحدي أيضا,No,No,No
ham,همممم التفكير لور ...,No,No,No
ham,آمل ألا يضر رأسك كثيرًا! أنا أشق طريقي عبر كومة من الكي! البقاء في الليلة مع chinky يأتي جولة إذا كنت ترغب في ذلك.,No,No,No
smishing,العاجلة! تم منح رقم هاتفك المحمول جائزة قدرها 2000 جنيه إسترليني مضمونة. اتصل على 09058094455 من الخط الأرضي. مطالبة 3030. صالحة لمدة 12 ساعة فقط,No,No,yes
ham,أعتقد أن تشيناي استقرت بشكل جيد؟,No,No,No
ham,مرحبا عيد ميلاد سعيد. مرحبا مرحبا مرحبا مرحبا مرحبا مرحبا,No,No,No
ham,صباح الخير. في ورشة الإصلاح - السبب الوحيد الذي جعلني مستيقظًا في هذه الساعة.,No,No,No
ham,U say leh ... بالطبع لا شيء يحدث لار. لا أقول v رومانسي قليلاً فقط لور. أعتقد أن مناظر طبيعية ليست لطيفة جدًا.,No,No,No
ham,هذا وقح للغاية ، أنت في الحرم الجامعي؟,No,No,No
ham,هل رأيت ما نشرته على Facebook الخاص بك؟,No,No,No
ham,إنه شهرة عالمية ....,No,No,No
spam,هل تريد جهاز فيديو جديد؟ 750 في أي وقت أي شبكة دقيقة؟ نص غير محدود؟ كاميرا الفيديو؟ رد أو اتصل الآن 08000930705 من أجل del Sat AM,No,No,yes
smishing,اليوم ، يتم تحديد أرقام Voda المنتهية في 5226 للحصول على جائزة 350. إذا كان لديك تطابق ، فيرجى الاتصال على 08712300220 مع ذكر رمز المطالبة 1131 تطبيق الأسعار القياسية,No,No,yes
ham,سوف تحصل على الفيسبوك في غضون دقيقتين,No,No,No
ham,ليس الأمر أنك تجعلني أبكي. إنه فقط عندما تحدث كل الأشياء لدينا فوق كل شيء آخر ، فإنها تدفعني إلى الحافة. أنت لا تتخلى عن عدد المرات التي أبكي فيها على حياتي آسف ، آسف.,No,No,No
smishing,الفائز!! بصفتك أحد عملاء الشبكة الكرام ، فقد تم اختيارك لتلقي جائزة 900 جنيه إسترليني! للمطالبة اتصل على 09061701462. رمز المطالبة KL345.,No,No,yes
ham,إذا كنت ترسل لها المنزل أولاً فلا بأس. أنا لست مستعدة بعد.,No,No,No
ham,آية ه المطر مثل ليه كبيرة جدا. إذا تمطر ، يمكنني على الأقل الركض إلى المنزل.,No,No,No
ham,مرحبًا! كيف حالك وكيف ذهب يوم السبت؟ كنت أكتب فقط لمعرفة ما إذا كنت قد قررت فعل أي شيء. لا يعني ذلك أنني أحاول دعوة نفسي أو أي شيء!,No,No,No
ham,نعم ، ربما قبل ذلك,No,No,No
ham,إذا كنت في المنزل ، فأنا قادم في غضون 20 دقيقة,No,No,No
ham,الطابعة رائعة. أعني رائع. النبيذ رائع,No,No,No
ham,لا تتوقع بالضرورة أن يتم ذلك قبل أن تعود ، لأنني الآن أتجه للخارج,No,No,No
ham,عذرا ، ترك الهاتف في الطابق العلوي. حسنًا ، قد يكون محمومًا ولكن سيكون كل طيورى بضربة واحدة. انه موعد.,No,No,No
ham,يستمر بعضها لمدة تصل إلى ساعتين. قد تكون محظوظا.,No,No,No
ham,قم بحزم جميع برامجك بشكل جيد,No,No,No
ham,لم ير ظله. نحصل على ربيع yay مبكر,No,No,No
smishing,العاجلة! عزيزي عميل FL1PKART ، نحن نحاول الاتصال بك. يُظهر سحب عطلة نهاية الأسبوع الماضي أنك فزت بجائزة بقيمة 2،00،000 روبية مضمونة. اتصل على 6299257179. رمز المطالبة FLIP02. صالحة لمدة 12 ساعة فقط.,No,No,yes
smishing,يرجى الاتصال بممثل خدمة العملاء لدينا على 6200992462 بين الساعة 10 صباحًا و 9 مساءً نظرًا لأن لديك W0N جائزة نقدية مضمونة بقيمة 8،00،000 روبية FL1PKART TEAM,No,No,yes
spam,جهز حديقتك للصيف مع مجموعة مجانية من المصابيح والبذور الصيفية بقيمة 33: 50 جنيهًا إسترلينيًا فقط مع The Scotsman يوم السبت. لإيقاف go2 notxt.co.uk,yes,No,No
ham,بالتأكيد ، في أي وقت تظهر فيه,No,No,No
ham,يا إلهي. سأعمل على البحث في المنحدرات القريبة من Google الآن.,No,No,No
ham,فاتنة؟ قلت ساعتين ومرّت 4 ساعات تقريبًا ... هل تعطل الإنترنت لديك؟,No,No,No
ham,.... فوتوشوب يجعل جهاز الكمبيوتر الخاص بي يغلق.,No,No,No
ham,مرحبا هل قلت اسمك لجوثام آه؟,No,No,No
ham,سيارة ومنزل جديدان لوالدي: :) لديّ وظيفة جديدة فقط في متناول اليد :),No,No,No
ham,K في الواقع هل يمكن أن تقابلوني يا رفاق في سونوكو على هوارد؟ يجب أن يكون على الطريق الصحيح,No,No,No
ham,مرحبا ماذا تفعل. نعم لا يوجد رد pa ..,No,No,No
ham,هل يمكنني مقابلة ü في الساعة 5 .. مثل 4 حيث يعتمد على مكان ü wan 2 في lor ..,No,No,No
ham,مرحباً ، لقد تغير عنوان بريدي الإلكتروني الآن,No,No,No
ham,لا plm سأعود دا. علي الطريق.,No,No,No
smishing,عزيزي حامل القسيمة ، للمطالبة بعرض هذا الأسبوع ، على جهاز الكمبيوتر الخاص بك ، يرجى الانتقال إلى http://www.wtlp.co.uk/text. تنطبق البنود والشروط.,yes,No,No
ham,ثم ü انتظر 4 لي عند محطة الحافلات بعد محاضرتك. إذا لم أكن أذهب لأحصل على سيارتي ثم أعود وأختار ü.,No,No,No
ham,لا أعتقد أنك بحاجة إلى بطاقة صفراء للسفر في المملكة المتحدة. اسأل شخصًا ذهب من قبل. إذا قمت بذلك فقط & lt؛ # & GT؛ الدولارات,No,No,No
ham,مرحبًا ، هل نحن ذاهبون للدرس الصغير أو الصالة الرياضية؟,No,No,No
ham,نظرية جديدة: الحجة تفوز بالحالة ، لكنها تفقد الشخص. لذلك لا تجادل مع أحبائك.,No,No,No
ham,أين تخدم في أبج. هل تقيم مع أبي أم بمفردك.,No,No,No
ham,لا أنا لست أقود ... أنا أطور دا صور لي ...,No,No,No
ham,المنزل حتى نتمكن دائما من الدردشة,No,No,No
ham,موافق. سي ش ثم.,No,No,No
smishing,فرصتك في أن تكون في عرض خيالي واقعي اتصل الآن = 08707509020 20p فقط لكل دقيقة NTT Ltd,No,No,yes
ham,آسف سيدي ، سأتصل بك غدا. senthil.hsbc,No,No,No
ham,قد أحضر إلى كيرالا لمدة يومين ، لذا يمكنك أن تكون مستعدًا لأخذ إجازة بمجرد الانتهاء. لا تخطط لأي سفر أثناء زيارتي ، فأنا بحاجة لإنهاء الأعمال العاجلة.,No,No,No
ham,الثابتة والمتنقلة لا تنسى الدراسة,No,No,No
ham,ذات يوم كان سلطعون يركض على شاطئ البحر .. جاءت الأمواج ن طهرت آثار أقدام السلطعون .. سأل السلطعون: هل أكون صديقي ، هل أزيل آثار قدمي الجميلة؟ أجابت أمواج: ثعلب كان يتبع آثار أقدامك ليمسك بك! هذا هو y لقد قمت بمسحها :) frndsship لا تتيح لك أبدًا dwn :-) GUD nyt ..,No,No,No
